,priop,UDD_KODE,kvotient,kvote,land,Campus,MAT_Niveau,MATGrade,ENG_Niveau,ENGGrade,DAN_Niveau,DANGrade,gender,ADGGRU,zip,residenceBeforeEnrolment,ageAtEnrolment,enrolID,startaar,startsn,Uddannelse,startramme,Ramme_kode,startstudordna,Studieordningskode,startfak,slutramme,slutsn,slutfak,NU,Norm tid,Norm+1 aar,statussn,udmeldsn,fradatosn,slutdatosn,stype,startMonth,yearOfEnrolment,EndSemester,SPV,1_T_atnBy,1_T_atpIn,1_NT_atnBy,1_NT_atpIn,1_El_atnBy,1_El_atpIn,1_Pr_atnBy,1_Pr_atpIn,2_T_atnBy,2_T_atpIn,2_NT_atnBy,2_NT_atpIn,2_El_atnBy,2_El_atpIn,2_Pr_atnBy,2_Pr_atpIn,3_T_atnBy,3_T_atpIn,3_NT_atnBy,3_NT_atpIn,3_El_atnBy,3_El_atpIn,3_Pr_atnBy,3_Pr_atpIn,4_T_atnBy,4_T_atpIn,4_NT_atnBy,4_NT_atpIn,4_El_atnBy,4_El_atpIn,4_Pr_atnBy,4_Pr_atpIn,5_T_atnBy,5_T_atpIn,5_NT_atnBy,5_NT_atpIn,5_El_atnBy,5_El_atpIn,5_Pr_atnBy,5_Pr_atpIn,6_T_atnBy,6_T_atpIn,6_NT_atnBy,6_NT_atpIn,6_El_atnBy,6_El_atpIn,6_Pr_atnBy,6_Pr_atpIn,7_T_atnBy,7_T_atpIn,7_NT_atnBy,7_NT_atpIn,7_El_atnBy,7_El_atpIn,7_Pr_atnBy,7_Pr_atpIn,8_T_atnBy,8_T_atpIn,8_NT_atnBy,8_NT_atpIn,8_El_atnBy,8_El_atpIn,8_Pr_atnBy,8_Pr_atpIn,9_T_atnBy,9_T_atpIn,9_NT_atnBy,9_NT_atpIn,9_El_atnBy,9_El_atpIn,9_Pr_atnBy,9_Pr_atpIn,10_T_atnBy,10_T_atpIn,10_NT_atnBy,10_NT_atpIn,10_El_atnBy,10_El_atpIn,10_Pr_atnBy,10_Pr_atpIn,1_El_nom,1_NT_nom,1_Pr_nom,1_T_nom,2_El_nom,2_NT_nom,2_Pr_nom,2_T_nom,3_El_nom,3_NT_nom,3_Pr_nom,3_T_nom,4_El_nom,4_NT_nom,4_Pr_nom,4_T_nom,5_El_nom,5_NT_nom,5_Pr_nom,5_T_nom,6_El_nom,6_NT_nom,6_Pr_nom,6_T_nom,1_El_mGPA,1_NT_mGPA,1_Pr_mGPA,1_T_mGPA,2_El_mGPA,2_NT_mGPA,2_Pr_mGPA,2_T_mGPA,3_El_mGPA,3_NT_mGPA,3_Pr_mGPA,3_T_mGPA,4_El_mGPA,4_NT_mGPA,4_Pr_mGPA,4_T_mGPA,5_El_mGPA,5_NT_mGPA,5_Pr_mGPA,5_T_mGPA,6_El_mGPA,6_NT_mGPA,6_Pr_mGPA,6_T_mGPA,7_El_mGPA,7_NT_mGPA,7_Pr_mGPA,7_T_mGPA,8_El_mGPA,8_NT_mGPA,8_Pr_mGPA,8_T_mGPA,9_El_mGPA,9_NT_mGPA,9_Pr_mGPA,9_T_mGPA,10_El_mGPA,10_NT_mGPA,10_Pr_mGPA,10_T_mGPA
1024,1.prio,26520,6.4,1,Danmark,Esbjerg,A,7,B,8,A,4,MÌ_nd,STX,6705,Sydjyl.til ÌÉrhus,22,2409,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,afslutte,Afsluttet,01/09/2014,30/06/2017,bachelor,9,2014,7,BSc2014,5,5,5,5,0,0,15,15,15,10,15,10,0,0,30,15,20,5,20,5,0,0,30,0,30,10,25,5,0,0,60,30,35,5,30,5,0,0,75,15,35,0,30,0,15,15,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,0,NA,7,2,0,6,7,4.333333333,0,6.333333333,7,5,0,6.5,7.75,4,0,6.5,7.6,3.714285714,6,6.5,7.6,3.714285714,6,6.5,7.6,3.714285714,6,6.5,7.6,3.714285714,6,6.5,7.6,3.714285714,6,6.5,7.6,3.714285714
1025,1.prio,25317,6.4,1,Danmark,Aalborg,B,4,B,10.66666667,A,9.666666667,MÌ_nd,HTX,9220,Nordjyll.,19,2470,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,Ì´ben,Afsluttet,01/09/2014,30/06/2017,bachelor,9,2014,7,BSc2014,5,5,5,5,0,0,15,15,15,10,10,10,0,0,30,15,20,5,20,10,0,0,45,15,30,10,25,5,0,0,60,15,30,0,30,5,0,0,75,15,35,5,30,0,15,15,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,0,NA,10,7,0,5,11,6,0,4,9.666666667,7,0,3.6,8.25,5.666666667,0,3.6,8,5.666666667,4.333333333,3.6,8,4.5,4.333333333,3.6,8,4.5,4.333333333,3.6,8,4.5,4.333333333,3.6,8,4.5,4.333333333,3.6,8,4.5
1026,1.prio,25317,4.5,1,Danmark,Aalborg,A,3.333333333,A,6,A,6,MÌ_nd,HTX,9000,Nordjyll.,21,2471,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,Ì´ben,Afsluttet,01/09/2014,30/06/2017,bachelor,9,2014,7,BSc2014,5,5,5,5,0,0,15,15,15,10,15,10,0,0,30,15,20,5,20,5,0,0,45,15,30,10,25,5,0,0,60,15,30,0,30,5,0,0,75,15,35,5,30,0,15,15,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,0,NA,7,4,0,8.5,9.5,2.666666667,0,8,9.666666667,3,0,7.75,9.75,1.857142857,0,7.75,8.6,1.857142857,6,7.75,8.6,1.666666667,6,7.75,8.6,1.666666667,6,7.75,8.6,1.666666667,6,7.75,8.6,1.666666667,6,7.75,8.6,1.666666667
1027,1.prio,25315,8.1,1,Danmark,Kbh.,B,2,A,10.75,A,4.75,MÌ_nd,STX,2100,Ì÷st for StorebÌ_l,23,2254,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,1.-2. semester Medialogi,NA,TEK-NAT,,,,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2014,24/03/2015,bachelor,9,2014,3,BSc2014,0,5,5,5,0,0,15,15,0,0,10,5,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,10,0,NA,7,10,0,NA,7,10,0,NA,7,10,0,NA,7,10,0,NA,7,10,0,NA,7,10,0,NA,7,10,0,NA,7,10,0,NA,7,10,0
1028,1.prio,26520,8.6,1,Rum<be>nien,Esbjerg,B,2,B,2,NA,NA,MÌ_nd,Udenlandsk adg.grundlag,551037,Ikke oplyst,20,2333,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af institutionen,01/09/2014,28/11/2016,bachelor,9,2014,6,BSc2014,0,5,5,5,0,0,15,15,10,15,5,10,0,0,30,15,10,5,5,10,0,0,30,15,10,10,5,0,0,0,30,0,10,0,5,0,0,0,30,0,10,0,5,0,0,0,30,0,10,0,5,0,0,0,30,0,10,0,5,0,0,0,30,0,10,0,5,0,0,0,30,0,10,0,5,0,0,0,30,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,2,0,NA,-1.666666667,2,1.5,NA,-3,-0.333333333,0.2,NA,-3,-0.333333333,-1.75,NA,-3,-0.333333333,-1.75,NA,-3,-0.333333333,-1.75,NA,-3,-0.333333333,-1.75,NA,-3,-0.333333333,-1.75,NA,-3,-0.333333333,-1.75,NA,-3,-0.333333333,-1.75
1029,1.prio,25317,4.5,1,Danmark,Aalborg,A,2,A,3.666666667,A,3.666666667,MÌ_nd,STX,9000,Nordjyll.,20,2397,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,5.LÌ_ser stadigt,Norm Aktiv,Norm+ Aktiv,Ì´ben,Indskrevet,01/09/2014,NA,bachelor,9,2014,NA,BSc2014,5,5,5,5,0,0,15,15,15,10,15,10,0,0,30,15,20,5,20,5,0,0,45,15,20,10,25,5,0,0,60,15,20,0,25,5,0,0,75,15,30,15,30,5,15,15,75,0,30,0,30,0,15,0,75,0,30,0,30,0,15,0,75,0,30,0,30,0,15,0,75,0,30,0,30,0,15,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,0,NA,10,2,0,5.5,8.5,2.666666667,0,4.333333333,8,2.5,0,3.75,7,1.25,0,3.75,7,1.25,6,3.75,7,1.272727273,6,3.75,7,1.272727273,6,3.75,7,1.272727273,6,3.75,7,1.272727273,6,3.75,7,1.272727273
1030,1.prio,25317,6.9,1,Danmark,Aalborg,B,2,A,7,A,5,MÌ_nd,STX,9000,Nordjyll.,21,2472,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,Ì´ben,Afsluttet,01/09/2014,30/06/2017,bachelor,9,2014,7,BSc2014,0,5,5,5,0,0,15,15,10,15,15,10,0,0,30,15,20,10,20,5,0,0,45,15,30,10,25,5,0,0,60,15,30,0,30,5,0,0,75,15,35,5,30,0,15,15,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,0,NA,4,0,0,4.5,4,0.25,0,4.333333333,6.666666667,1.5,0,6.25,6,1.555555556,0,6.25,6.2,1.555555556,5,6.25,6.2,1.909090909,5,6.25,6.2,1.909090909,5,6.25,6.2,1.909090909,5,6.25,6.2,1.909090909,5,6.25,6.2,1.909090909
1031,1.prio,25317,7.6,1,Danmark,Aalborg,B,3,A,7,A,8.5,MÌ_nd,HTX,9000,Nordjyll.,21,2473,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,Ì´ben,Afsluttet,01/09/2014,30/06/2017,bachelor,9,2014,7,BSc2014,0,5,5,5,0,0,15,15,10,15,15,10,0,0,30,15,20,10,20,5,0,0,45,15,30,10,25,5,0,0,60,15,30,0,30,5,0,0,75,15,35,5,30,0,15,15,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,0,NA,7,0,0,4.5,8.5,1.5,0,4.333333333,9,3.333333333,0,4.25,8.5,3.875,0,4.25,8.2,3.875,7,4.25,8.2,4.222222222,7,4.25,8.2,4.222222222,7,4.25,8.2,4.222222222,7,4.25,8.2,4.222222222,7,4.25,8.2,4.222222222
1032,1.prio,25315,8.9,1,Litauen,Kbh.,B,7,B,7,NA,NA,Kvinder,Udenlandsk adg.grundlag,2400,Ì÷st for StorebÌ_l,22,2474,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,Ì´ben,Afsluttet,01/09/2014,30/06/2017,bachelor,9,2014,7,BSc2014,5,5,5,5,0,0,15,15,15,10,15,10,0,0,30,15,15,0,20,5,0,0,45,15,30,15,25,5,0,0,60,15,30,0,25,5,0,0,75,15,35,5,30,5,15,15,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,0,NA,12,7,0,5.5,9.5,7,0,5,7,7,0,5.5,8.25,7.166666667,0,5.5,9,7.166666667,7,5.5,9,6.428571429,7,5.5,9,6.428571429,7,5.5,9,6.428571429,7,5.5,9,6.428571429,7,5.5,9,6.428571429
1033,1.prio,25317,7.5,1,Danmark,Aalborg,A,5,A,8,A,7.75,MÌ_nd,HTX,9000,Nordjyll.,19,2259,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,1.-2. semester Medialogi,NA,TEK-NAT,Bacheloruddannelse - BSc Informationsteknologi,Datalogi,TEK-NAT,"3.Frafald, nyt SN",Norm Afb (nyt SN),Norm+ Afb (nyt SN),afbrudt,Afbrudt af den studerende,01/09/2014,04/12/2014,bachelor,9,2014,2,BSc2014,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1034,1.prio,25317,7.5,1,Danmark,Aalborg,B,4.333333333,B,12,A,8,MÌ_nd,HTX,9000,Nordjyll.,21,2251,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,1.-2. semester Medialogi,NA,TEK-NAT,,,,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2014,12/03/2015,bachelor,9,2014,3,BSc2014,0,5,5,5,0,0,15,15,0,5,10,5,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,10,-3,NA,7,10,-4,NA,7,10,-4,NA,7,10,-4,NA,7,10,-4,NA,7,10,-4,NA,7,10,-4,NA,7,10,-4,NA,7,10,-4,NA,7,10,-4
1035,1.prio,25317,5.6,1,Danmark,Aalborg,B,2,A,6,A,5,MÌ_nd,STX,9000,Nordjyll.,20,2398,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,5.LÌ_ser stadigt,Norm Aktiv,Norm+ Aktiv,Ì´ben,Indskrevet,01/09/2014,NA,bachelor,9,2014,NA,BSc2014,0,5,0,5,0,0,15,15,10,15,10,15,0,0,30,15,15,10,15,10,0,0,45,15,20,15,25,10,0,0,60,15,20,0,30,5,0,0,75,15,20,15,30,0,0,0,75,0,20,0,30,0,0,0,75,0,20,0,30,0,0,0,75,0,20,0,30,0,0,0,75,0,20,0,30,0,0,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,7,-3,NA,3.5,4.5,-0.5,NA,2.75,7,0.333333333,NA,3.666666667,8.25,-0.181818182,NA,3.666666667,8,-0.181818182,NA,3.666666667,8,-0.142857143,NA,3.666666667,8,-0.142857143,NA,3.666666667,8,-0.142857143,NA,3.666666667,8,-0.142857143,NA,3.666666667,8,-0.142857143
1036,1.prio,25317,6.5,1,Danmark,Aalborg,B,3.333333333,A,7,A,11,MÌ_nd,STX,9400,Nordjyll.,21,2506,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,Bacheloruddannelse - BSc Interaktionsdesign,Datalogi,TEK-NAT,"3.Frafald, nyt SN",Norm Afb (nyt SN),Norm+ Afb (nyt SN),afbrudt,Afbrudt af institutionen,01/09/2014,31/08/2016,bachelor,9,2014,6,BSc2014,5,5,5,5,0,0,15,15,5,10,15,10,0,0,30,15,5,10,15,5,0,0,45,15,5,25,25,10,0,0,60,15,5,0,25,0,0,0,60,0,5,0,25,0,0,0,60,0,5,0,25,0,0,0,60,0,5,0,25,0,0,0,60,0,5,0,25,0,0,0,60,0,5,0,25,0,0,0,60,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,10,2,NA,5.5,8.5,-1,NA,2,6.333333333,-0.6,NA,4,5.75,-1.727272727,NA,4,5.75,-1.727272727,NA,4,5.75,-1.727272727,NA,4,5.75,-1.727272727,NA,4,5.75,-1.727272727,NA,4,5.75,-1.727272727,NA,4,5.75,-1.727272727
1037,1.prio,25315,7.5,1,Danmark,Kbh.,A,9.75,B,8,A,5.75,MÌ_nd,STX,2900,Ì÷st for StorebÌ_l,22,2475,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,Ì´ben,Afsluttet,01/09/2014,30/06/2017,bachelor,9,2014,7,BSc2014,5,5,5,5,0,0,15,15,15,10,15,10,0,0,30,15,15,0,20,5,0,0,45,15,30,15,25,5,0,0,60,15,30,0,25,5,0,0,75,15,35,5,30,5,15,15,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,0,NA,10,10,0,9.5,7,10,0,7.666666667,8,10,0,8.25,8.5,10.33333333,0,8.25,9.2,10.33333333,10.33333333,8.25,9.2,9.428571429,10.33333333,8.25,9.2,9.428571429,10.33333333,8.25,9.2,9.428571429,10.33333333,8.25,9.2,9.428571429,10.33333333,8.25,9.2,9.428571429
1038,1.prio,25315,9,1,Danmark,Kbh.,A,8,A,11,A,7,MÌ_nd,HTX,2670,Ì÷st for StorebÌ_l,19,2476,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,Ì´ben,Afsluttet,01/09/2014,30/06/2017,bachelor,9,2014,7,BSc2014,5,5,5,5,0,0,15,15,15,10,10,10,0,0,30,15,15,0,15,10,0,0,45,15,30,15,25,10,0,0,60,15,30,0,30,5,0,0,75,15,35,5,30,0,15,15,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,0,NA,7,10,0,5,7,8.666666667,0,3,7,8.666666667,0,4,7,8.666666667,0,4,7.6,8.666666667,10,4,7.6,7.75,10,4,7.6,7.75,10,4,7.6,7.75,10,4,7.6,7.75,10,4,7.6,7.75
1039,1.prio,25315,5.5,2,Danmark,Kbh.,A,3.333333333,A,9.5,A,4,MÌ_nd,STX,2820,Ì÷st for StorebÌ_l,25,2477,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,Ì´ben,Afsluttet,01/09/2014,30/06/2017,bachelor,9,2014,7,BSc2014,5,5,5,5,0,0,15,15,15,10,15,10,0,0,30,15,15,0,20,5,0,0,45,15,30,15,25,5,0,0,60,15,30,0,30,5,0,0,60,0,35,5,30,0,15,15,75,15,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,0,NA,10,12,0,8.5,11,10.33333333,0,7,10.66666667,10.33333333,0,7,10.5,10.33333333,0,7,10.5,10.33333333,8.666666667,7,10.4,9.428571429,8.666666667,7,10.4,9.428571429,8.666666667,7,10.4,9.428571429,8.666666667,7,10.4,9.428571429,8.666666667,7,10.4,9.428571429
1040,2. <af>vrige,25317,9,1,Danmark,Aalborg,A,8,B,8.666666667,A,8,MÌ_nd,STX,8240,Midtjyll.,21,2478,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,Ì´ben,Afsluttet,01/09/2014,30/06/2017,bachelor,9,2014,7,BSc2014,5,5,5,5,0,0,15,15,15,10,15,10,0,0,30,15,20,5,20,5,0,0,45,15,30,10,25,5,0,0,60,15,30,0,30,5,0,0,75,15,35,5,30,0,15,15,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,0,NA,7,10,0,11,7,8,0,10.66666667,8,9,0,9.75,7.75,7.142857143,0,9.75,6.6,7.142857143,7.666666667,9.75,6.6,7.125,7.666666667,9.75,6.6,7.125,7.666666667,9.75,6.6,7.125,7.666666667,9.75,6.6,7.125,7.666666667,9.75,6.6,7.125
1041,1.prio,25315,11.7,1,Rum<be>nien,Kbh.,B,9.5,B,12,NA,NA,Kvinder,Udenlandsk adg.grundlag,2620,Ì÷st for StorebÌ_l,21,2479,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,Ì´ben,Afsluttet,01/09/2014,30/06/2017,bachelor,9,2014,7,BSc2014,5,5,5,5,0,0,15,15,15,10,15,10,0,0,30,15,15,0,20,5,0,0,45,15,30,15,25,5,0,0,60,15,30,0,30,5,0,0,75,15,35,5,30,0,15,15,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,0,NA,7,7,0,7,7,9,0,7,6,9,0,7.75,5.5,5.375,0,7.75,6.4,5.375,9,7.75,6.4,5.3,9,7.75,6.4,5.3,9,7.75,6.4,5.3,9,7.75,6.4,5.3,9,7.75,6.4,5.3
1042,1.prio,25315,8,1,Litauen,Kbh.,B,7,B,10,NA,NA,MÌ_nd,Udenlandsk adg.grundlag,1204,Ì÷st for StorebÌ_l,20,2480,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,Ì´ben,Afsluttet,01/09/2014,30/06/2017,bachelor,9,2014,7,BSc2014,5,5,0,5,0,0,15,15,15,10,10,15,0,0,30,15,15,0,20,10,0,0,45,15,30,15,25,5,0,0,60,15,30,0,25,5,0,0,75,15,35,5,30,5,15,15,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,0,NA,10,7,0,5,10,8.666666667,0,4.5,9,8.666666667,0,6,9.75,6.833333333,0,6,10.2,6.833333333,5.333333333,6,10.2,6.142857143,5.333333333,6,10.2,6.142857143,5.333333333,6,10.2,6.142857143,5.333333333,6,10.2,6.142857143,5.333333333,6,10.2,6.142857143
1043,2. <af>vrige,25315,7.9,1,Litauen,Kbh.,A,8.5,B,10,NA,NA,MÌ_nd,Udenlandsk adg.grundlag,2300,Ì÷st for StorebÌ_l,25,2316,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af institutionen,01/09/2014,08/12/2015,bachelor,9,2014,4,BSc2014,0,5,0,5,0,0,0,0,0,5,0,15,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,NA,-3,NA,-5,NA,-4,NA,-5,NA,-4.333333333,NA,-5,NA,-4.333333333,NA,-5,NA,-4.333333333,NA,-5,NA,-4.333333333,NA,-5,NA,-4.333333333,NA,-5,NA,-4.333333333,NA,-5,NA,-4.333333333,NA,-5,NA,-4.333333333
1044,1.prio,25315,7.8,1,Letland,Kbh.,B,4,B,10,NA,NA,MÌ_nd,Udenlandsk adg.grundlag,1004,Ì÷st for StorebÌ_l,21,2348,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,2.Frafald > 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2014,28/08/2016,bachelor,9,2014,6,BSc2014,0,5,5,5,0,0,15,15,10,10,15,10,0,0,30,15,10,5,15,5,0,0,45,15,20,20,20,10,0,0,60,15,20,0,20,0,0,0,60,0,20,0,20,0,0,0,60,0,20,0,20,0,0,0,60,0,20,0,20,0,0,0,60,0,20,0,20,0,0,0,60,0,20,0,20,0,0,0,60,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,4,0,NA,4.5,7,2.666666667,NA,3,6,0.75,NA,2.2,5.5,1.25,NA,2.2,5.5,1.25,NA,2.2,5.5,1.25,NA,2.2,5.5,1.25,NA,2.2,5.5,1.25,NA,2.2,5.5,1.25,NA,2.2,5.5,1.25
